ET,NEE,ER,GPP,TMAX,TMIN,TAVG,HAVG,HDEG,CDEG,WCMN,WSPD,ATOT,RAIN,EVI
1.052993464,-0.6451612973920358,3.180829527740709,3.825990825132744,42.17,21.26,29.02,81.59,33.29,0,8.05,14.75,3.96,0,0.87775
0.76938934,0.07057838825044231,2.535521499613275,2.464943111362831,31.62,21.04,26.16,94.11,38.67,0,7.93,7.22,3.31,0,0.8623333333333334
1.731643512,-4.456554909403541,2.809731533941594,7.266286443345134,45.7,20.92,32.37,74.2,31.69,0,12.26,9.72,18.67,0,0.8469166666666667
1.035881169,-2.891686856304425,2.293191631704425,5.184878488008851,33.37,18.52,27.07,62.81,39.06,0,5.48,12.94,13.59,0,0.8315
0.576184474,-1.409803262848673,2.408056414319469,3.817859677168142,30.28,27.57,29.16,86.88,36.08,0,17.79,6.68,2.03,0.01,0.8160833333333334
1.685988582,-3.131827898153096,2.934470747333628,6.066298645486727,48.81,23.7,34.64,79.16,28.74,0,17.33,6.99,18.54,0.1,0.8006666666666666
1.55789081,-3.473841937213275,3.560387509600886,7.034229446814161,57.24,29.09,41.78,72.23,21.84,0,23.24,11.13,15.07,0,0.78525
1.049281852,-0.8052452842061953,3.213502300616814,4.018747584823008,46.89,31.3,41.72,96.36,25.91,0,26,5.61,4.13,0.07,0.7698333333333334
3.315026067999999,-3.536939401892921,3.873666568372567,7.410605970265488,61.29,32.25,46.17,74.3,18.23,0,24.23,18.85,18.35,0.01,0.7544166666666667
1.480589066,-3.082800413532743,3.290450417880532,6.373250831413274,53.38,21.89,37.15,57.57,27.36,0,12.63,5.75,19.59,0,0.739
2.297204150000001,-2.590023391144248,4.057944564607967,6.647967955752212,63.86,29.96,45.42,50.79,18.09,0,22.89,13.57,-996,0,0.7403
0.8793954489999999,0.1250579797884956,2.809551174921239,2.684493195132743,45.09,22.13,31.65,84.16,31.39,0,8.65,9.37,4.07,0,0.7416
0.7077699159,0.9650014376415931,2.59986334129646,1.634861903654868,28.63,18.76,22.3,94.19,41.3,0,16.38,-996,2.43,0,0.7429
0.7289123948999998,1.033470637072566,2.442230496820354,1.408759859747788,24.28,17.91,20.4,90.98,43.91,0,-996,-996,6.59,0,0.7442
0.6122579349999999,-1.15713751129646,2.796773866048672,3.953911377345134,39.08,22.76,28.58,89.52,34.08,0,-996,-996,9.56,0.03,0.7455
0.6192929449999999,-1.009080443811505,2.825423603657522,3.834504047469026,34.72,24.34,30.66,84.03,35.47,0,21.92,-996,4.67,0,0.7468
0.8263111849000001,0.4051504221849558,2.495722139530089,2.090571717345134,30.78,11.52,20.06,72.42,43.85,0,-6.6,19.04,10.35,0,0.7481
0.6247153338999998,-0.8390387708840705,2.453246210620354,3.292284981504425,24.56,9.36,15.26,55.17,48.04,0,-8.17,11.32,13.73,0,0.7494
0.9346747209,-1.47193180849115,3.174756158588496,4.646687967079647,43.03,9.64,24.96,56.18,38.66,0,0.27,7.04,22.06,0,0.7507
1.1635653449,-0.7371160248584075,3.758848420922124,4.495964445780531,54.07,15.06,34.8,48.91,30.43,0,7.43,12.11,20.88,0,0.752
1.1624939969,-1.490779325030973,4.591125401694691,6.081904726725663,59.86,36.18,46.26,55.92,16.98,0,26.76,11.01,12.72,0,0.7372
0.8729888959999998,-0.8362442464884957,4.083149085945132,4.919393332433629,48.29,37.24,42.64,92.32,22.23,0,29.54,7.39,6.1,0,0.7224
3.482706995,-0.7739527713053093,5.486526628446904,6.260479399752214,71.55,41.61,56.28,54.27,8.42,0,35.55,17.38,22.37,0.1,0.7076
1.450056305,-1.185977690323009,3.91216730611062,5.098144996433629,45.01,35.15,39.9,64.42,24.92,0,27,9.47,7.44,0.01,0.6928
1.47738422,-0.7550610157194693,4.614616052466372,5.369677068185842,56.35,38.37,47.3,77.94,17.64,0,33.85,3.62,7.35,0.06,0.6779999999999999
2.97271184,1.311809827324779,5.6579542929,4.346144465575222,60.13,50.04,54.36,99.18,9.91,0,-996,11.96,2.86,0.06,0.6632
6.310948768999999,1.160818790909734,6.186679608361062,5.025860817451328,69.44,45.5,60.48,64.18,7.53,0,37.52,26.35,19.17,1.05,0.6484
3.441359502999999,-3.129316167934514,4.638511510295576,7.767827678230088,53.38,38.82,45.7,51.71,18.9,0,30.71,17.96,15.34,0,0.6335999999999999
2.901443400000001,-3.997731033031859,4.917987911038938,8.915718944070795,53.73,31.58,42,48.43,22.35,0,25.73,11.84,24.01,0,0.6188
2.520881259999999,-0.3167941799548668,5.456053866416814,5.772848046371683,60.89,25.35,43.49,55.06,21.88,0,18.67,6.3,22.63,0,0.604
5.18426874,-1.779538197846903,7.285850966843362,9.065389164690265,80.01,40.8,61.95,60.14,4.6,0,37.01,11.88,28.7,0,0.54
5.599041600000001,-1.108694070796461,8.729323966194695,9.838018036991153,81.48,57,69.44,65.05,0,4.24,-996,20.7,27.57,0,0.5314
1.89854896,1.27567257573186,8.15860094099735,6.882928365265488,72.61,59.43,65.42,81.43,0,1.02,-996,8.63,10.07,0.17,0.5228
1.76726649,2.163385695106194,7.052229494044248,4.888843798938054,60.48,53.71,55.98,95.05,7.91,0,-996,10.09,5.22,2.47,0.5142
3.03314708,-3.233066087015045,7.430245203958407,10.66331129097345,67.48,51.58,57.97,84.25,5.47,0,-996,4.13,21.01,0,0.5056
5.68194186,-2.665691424453982,7.974611039970795,10.64030246442478,78.22,47.61,62.27,73.69,2.08,0,45.03,9.45,28.27,0,0.497
4.898044500000002,2.526072279865487,8.21590221004248,5.689829930176991,86.86,58.51,72.88,71.67,0,7.69,-996,-996,30.17,0,0.337
4.311701200000002,3.548335620193805,8.368791324618584,4.820455704424779,86.02,62.29,73.48,75.19,0,9.16,-996,-996,29.72,0,0.35825
2.883259100000001,3.941274424053982,8.199289561133627,4.258015137079648,82.2,65.59,73.5,78.11,0,8.89,-996,-996,19.44,0,0.3795
2.13366079,3.753181337376107,7.375011378650443,3.621830041274336,73.58,51.69,66.85,87.62,2.36,0,-996,-996,11.02,1.62,0.40075
4.17477437,1.166857155422124,6.41470559633363,5.247848440911508,74.25,48.22,62.22,74.99,3.77,0,-996,-996,31.14,0,0.422
1.61065156,4.419523546813275,6.790859328592036,2.371335781778761,77.7,54,63.24,93.05,0,0.85,-996,-996,5.87,2.59,0.4050909090909091
6.792030960000001,2.184975967269027,6.936744171074339,4.751768203805311,74.71,59.79,65.77,69.84,0,2.25,-996,-996,27.03,3.23,0.3881818181818182
2.731057180600001,1.469134848838938,7.436921710077876,5.967786861238939,84.33,48.36,68.57,82.25,0,1.34,-996,-996,20.82,0,0.3712727272727273
2.33492325,3.115056474860177,7.959872138400005,4.844815663539824,83.37,68.31,74.93,85.48,0,10.84,-996,-996,14.06,0.01,0.3543636363636363
2.70492667,2.825817206360177,7.792185878307081,4.966368671946903,83.28,64.31,73.87,87.06,0,8.8,-996,-996,15.11,0.73,0.3374545454545455
3.76660655,1.251193939168142,7.284128046690268,6.032934107522126,82.09,63.14,71.75,86.78,0,7.62,-996,-996,19.98,0.61,0.3205454545454545
3.82663153,0.8121273738212389,7.223482968069029,6.41135559424779,80.96,63.99,72.28,84.55,0,7.47,-996,-996,21.48,0,0.3036363636363636
4.2989919,1.988865398230088,7.702251652831858,5.71338625460177,82.87,68.9,75.38,79.96,0,10.88,-996,-996,23.9,0,0.2867272727272727
3.65760222,2.151006574611505,7.591770414788495,5.440763840176992,84.49,65.17,74.2,83.17,0,9.83,-996,-996,22.64,0.69,0.2698181818181818
2.38903085,3.4280550486,6.243509822670796,2.815454774070797,71.49,56.86,64.07,90.58,0.82,0,-996,-996,11.73,0.09,0.2529090909090909
5.194223093000002,1.866009492732744,6.93834444344071,5.072334950707964,80.01,52.43,66.61,69.34,0,1.22,-996,-996,31.49,0,0.236
0.9992824000000001,0.003347160228318637,2.122744271113275,2.119397110884956,77.59,39.56,58.55,50.61,6.42,0,34.7,12.1,19.17,0,0.164
1.10326214,-0.4913826053097348,2.261469365585842,2.752851970895576,77.76,48.06,62.25,52.63,2.09,0,41.83,17.46,18.28,0.2,0.1712
3.49141553,0.533570352037168,2.374572772736284,1.841002420699115,73.36,41.39,56.85,72.93,7.62,0,42.3,8.9,18.27,0.01,0.1784
2.133419889999999,0.1215971583053098,2.591970000491151,2.470372842185841,83.86,41.23,61.93,61.88,2.46,0,38.76,12.47,16.98,0,0.1856
1.507955159999999,-0.314102173340708,2.318599679615045,2.632701852955753,69.73,37.16,54.25,39.22,11.56,0,31.35,11.98,18.47,0,0.1928
1.31855885,-0.6576399676991149,2.170417955256637,2.828057922955753,71.67,32.84,51.23,44.74,12.74,0,26.68,8.76,18.26,0,0.2
1.4790603,-0.532877406284071,2.692186816627433,3.225064222911504,77.45,44.39,60.49,47.77,4.08,0,38.94,12.76,17.22,0.29,0.2195
2.19920822,1.428457791823009,3.161743723513275,1.733285931690266,53.06,37.91,44.27,93.26,19.52,0,28.28,18.94,1.86,0.75,0.239
1.21684795,-1.140818676100885,3.421975352129203,4.562794028230088,43.13,37.8,40.26,97.1,24.54,0,27.35,15.37,1.37,0.84,0.2585
2.983136969999999,-0.9368119200504422,2.409048055170796,3.345859975221239,65.84,37.12,49.28,67.71,13.52,0,30.72,6.91,17.29,0,0.278
3.560297599999999,-0.1780781415929203,2.26799197000885,2.446070111601771,63.48,39.25,50.15,68.14,13.64,0,31.06,12.31,17.29,0,0.273
1.8353587,0.01961872535309724,1.497723181016815,1.478104455663717,43.18,30.95,38.53,77.1,27.93,0,22.03,11.87,5.14,0,0.268
1.20868801,0.5507729701327435,1.886984806061947,1.336211835929204,35.46,26.05,32.12,91.82,34.25,0,17.85,11.91,3.13,0.31,0.263
1.5865236,0.169798716939823,1.225988263258407,1.056189546318584,35.4,25.86,32.27,89.75,34.37,0,13.9,18.25,3.18,0.03,0.258
1.97299582,-0.4612133697530973,1.291224713861947,1.752438083615044,49.01,20.12,32.14,61.72,30.43,0,9.63,7.57,17.29,0,0.253
3.163593699999999,-0.3568702721654864,1.682125688445133,2.03899596061062,61.45,28.95,43.08,52.27,19.8,0,20.11,11.38,16.92,0,0.248
1.706023870000001,-1.115049655752213,3.364032577778761,4.479082233530973,74.7,41.59,57.63,77.47,6.86,0,41.84,4.26,14.43,0,0.257
2.23579436,-2.045215497345134,3.626061188790266,5.671276686135401,77.52,47.73,60.27,83.58,2.37,0,45.36,8.77,13.89,0.01,0.2798
2.41269964,-2.168217700884956,3.69018395522124,5.858401656106194,76.62,52.21,61.22,73.99,0.58,0,-996,11.84,13.64,0,0.3026
2.25898719,-1.795784336283185,4.065215782141594,5.86100011842478,75.76,52.65,63.28,78.86,0.8,0,-996,18.08,13.46,0,0.3254
1.175592,0.1848185840707964,4.227460189486726,4.04264160541593,70.32,59.65,64.61,83.88,0.01,0,-996,16.49,6.69,0,0.3482
1.790313247,-1.627632692123894,3.270292439734514,4.897925131858407,64.65,34.59,49.51,74.07,15.38,0,30.71,9.39,13.59,0,0.371
1.297316579999999,-1.974134269911505,3.231961935132743,5.206096205044248,60.39,27.08,42.17,74.86,21.27,0,23.32,3.92,14.28,0,0.3846
2.312980472,-2.995502646902655,3.481881386893806,6.477384033796462,71.65,34.52,52.47,62.34,11.91,0,30.15,13.04,13.01,0,0.3982
1.2421899,-2.290469758407081,2.973065127212387,5.263534885619469,53.91,28.41,43.01,69.05,23.84,0,20.37,6.6,10.81,0,0.4118
3.29915908,-2.482650645132744,4.576067063879654,7.058717709012398,79.97,49.57,61.65,56.58,0.23,0,43.55,17.56,12.62,0.01,0.4254
1.799611914,-2.422284546902656,3.627804421592919,6.050088968495573,60.55,33.67,46.45,38.53,17.89,0,26.88,7.29,14.14,0,0.439
2.342126014,-3.382138776106196,3.571860923362832,6.953999699469028,70.52,33.84,50.06,45.97,12.82,0,26.62,7.38,13.59,0,0.449
2.335484963100001,-3.578426549203541,3.457150138115045,7.035576687318585,71.8,32.24,50.67,52.24,12.98,0,24.82,7.68,13.45,0,0.459
3.1744123,-2.197819115044248,4.318605257176992,6.516424372221239,72.34,45.19,58.26,42.44,6.23,0,38.94,20.06,12.93,0,0.469
2.6099909,-2.177597787610619,4.769921737433629,6.947519525044247,73.76,56.53,64.08,64.12,0,0.15,-996,23.84,12.4,0,0.479
1.8311028,-3.061100198230089,4.08164347330885,7.14274367153894,71.8,56.97,62.42,73.15,0.62,0,-996,11.14,11.64,0,0.489
0.6953571199999999,-0.4368219849557523,2.817337737985488,3.254159722941239,57.11,46.16,51.44,90.11,13.37,0,40.93,8.46,1.97,0.01,0.5026
2.165338409999999,-0.2718381313274336,2.703494502477876,2.975332633805309,47.89,28.07,41.72,92.9,27.02,0,22.93,9.93,3.09,0,0.5162
2.6719533,-2.717183253982302,2.578101311787611,5.295284565769912,52,29.78,44.43,88.42,24.11,0,26.46,11.37,4.57,0.01,0.5298
2.043400816,-1.036961847079646,3.0129338660177,4.049895713097346,61.34,40.7,52.93,93.38,13.98,0,31.41,17.66,2.44,0.35,0.5434
2.23646085,-3.218655214513275,2.451254183737169,5.669909398250444,57.02,34.69,43.43,64.1,19.14,0,25.77,9.96,12.89,0,0.557
2.44605261,-4.021295798230089,2.86992472460177,6.891220522831859,67.08,33.87,47.24,65.52,14.53,0,27.78,12.29,11.92,0,0.5696000000000001
1.67618804,-3.378351082300885,2.508209091884071,5.886560174184956,54.14,31.48,41.84,76.29,22.19,0,25.53,12.04,12.06,0,0.5822
0.6279923549999998,0.1650734362831862,2.956491575044248,2.791418138761062,44.85,27.15,37.01,83,29,0,20.16,5.33,3.83,0.09,0.5948
1.74287719,-0.8593309664601766,2.856974247238939,3.716305213699115,49.5,30.19,40.43,80.36,25.16,0,20.77,10.25,5.58,0.04,0.6074
1.4336762,-2.608747581504425,2.679424773769912,5.288172355274336,48.43,18.2,32.72,57.64,31.69,0,8.38,8.96,12.86,0,0.6200000000000001
1.8648653,-3.228165978849558,2.409007375513274,5.637173354362832,56.12,28.68,39.76,56.09,22.6,0,18.09,11.66,12.31,0,0.6326
0.5574282190000001,0.7005398399999999,1.798085001504425,1.097545161504425,41.06,33.1,36.29,84.69,27.92,0,23.15,9.45,0.94,0.13,0.6452
0.6186595458999998,-0.9201354108849559,1.631056402035398,2.551191812920354,39.1,23.67,32.84,94.9,33.61,0,14.95,12.18,1.95,0.09,0.6578
1.15608202,-4.408509713814159,1.604181105477876,6.012690819292034,55.18,20.78,35.19,72.02,27.02,0,12.72,6.63,12.06,0.01,0.6704000000000001
1.2168662,-2.681594587433629,1.629574809292035,4.311169396725663,54.36,26.64,38.14,74.9,24.5,0,19.91,7.5,9.66,0,0.683
1.379678538,-3.289996057699115,1.49280970938053,4.782805767079647,57.04,25.99,38.76,75.39,23.49,0,17.85,8.83,11.85,0,0.6878000000000001
1.349938922,-4.223559082300886,1.686576122123894,5.910135204424781,65.86,28.29,42.95,67.15,17.92,0,19.79,7.12,-996,0.01,0.6926
1.346478649,-4.568208777876107,1.477759388495576,6.045968166371683,65.52,29.1,44.84,55.23,17.69,0,19.77,7.89,12.22,0,0.6974
1.60548754,-6.343517171946903,1.479919544192389,7.823436716139293,72.21,32.66,49.75,46.91,12.56,0,26.93,7.23,12.25,0,0.7021999999999999
1.978139692,-4.706098009646019,1.798492906991151,6.50459091663717,72.16,32.67,51.01,53.06,12.58,0,27.88,7.58,11.98,0,0.707
1.5738435,-3.895438691150443,1.60290418300885,5.498342874159293,49.57,28.5,42.04,74.99,25.97,0,23.18,9.73,9.27,0.03,0.6983999999999999
0.907586005,-3.77620345999115,1.267828785876106,5.044032245867256,43.62,27.08,34.89,80.02,29.65,0,18.81,7.98,8.66,0,0.6898
0.6267883660000001,-0.1006778580530974,1.866748540938053,1.96742639899115,34.83,16.52,29.57,94.93,39.33,0,7.42,12.33,3.98,0.15,0.6812
0.4113323700000001,-1.393453847787611,1.089517357569026,2.482971205356638,35.96,12.49,24.22,90.53,40.78,0,3.93,4.79,11.15,0.16,0.6726
0.3159645276,-0.2316194330973451,1.296245317221239,1.527864750318584,32.05,24.7,29.33,96.93,36.62,0,16.41,8.06,2.86,0.01,0.6639999999999999
0.1905339055,0.7569860447787614,1.468061348575222,0.7110753037964602,32.27,21.24,27.76,90.34,38.24,0,13.18,5.96,11.01,0.13,0.6554
0.2965808229999999,-1.876439166371681,1.160526116548673,3.036965282920354,44.55,18.2,32.71,75.75,33.62,0,10.78,7.51,12.01,0.32,0.6468
0.6621048899999998,-2.514524240707964,1.549974097433629,4.064498338141593,54.12,33.86,42.94,75.57,21.01,0,26.07,13.65,9.07,0.3,0.6382
1.210243859,-4.003779997433627,1.232811752336283,5.236591749769913,48.36,28.32,36.64,81.43,26.66,0,21.95,7.61,11.29,0,0.6295999999999999
1.183576886,-3.280403820982301,1.371959598663717,4.652363419646018,58.35,26.26,40.59,71.48,22.69,0,20.48,8.01,11.57,0,0.621
1.380193772,-3.841750697176991,1.224510207073009,5.066260904250001,63.03,30.73,45.58,61.12,18.12,0,24.24,6.17,11.4,0,0.6236
1.792558946,-2.749831348141593,2.207133101946903,4.956964450088496,67.59,32.13,50.14,67.11,15.14,0,26.25,14,10.5,0,0.6262
2.9537917,-1.907762654867257,2.4987559539823,4.406518608849558,56.79,21.14,43.01,59.41,26.04,0,12.57,20.3,11.44,0,0.6288
1.390696501,-2.241838987964601,1.121716605663717,3.36355559362832,50.05,15.04,30.28,60.67,32.45,0,3.67,10,11.63,0,0.6314
1.382839219,-2.590014804690266,1.847881651061947,4.437896455752212,61.59,21.21,40,59.25,23.6,0,12.63,7.63,11.48,0,0.634
2.3829609,-2.190358314955752,2.806142157000001,4.996500471955752,65.97,29.45,48.29,39.51,17.29,0,21.88,12.38,11.9,0,0.6227
2.2694386,-2.640566166371681,3.016357162805311,5.656923329176991,66,34.66,49.23,44.25,14.67,0,31.55,14.63,11.32,0,0.6114
0.7526767199999999,-1.656596373451327,2.258712478951328,3.915308852402656,44.47,31.3,37.94,71.57,27.11,0,23.34,8.54,5.31,0,0.6001
0.6921493540000001,-0.3998430477876107,3.0718512039823,3.471694251769911,54.05,35.83,46.32,95.71,20.06,0,29.23,15.33,1.32,0.6,0.5888
1.48353593,-2.088466742389381,1.944985878716814,4.033452621106196,40.95,30.21,36.22,78.25,29.42,0,22.54,13.49,5.41,0.58,0.5775
0.9204460500000001,-0.7206728893805306,1.748601891238938,2.469274780619469,34.41,23.01,29.6,83.78,36.29,0,14.44,-996,3.96,0.35,0.5662
1.1149794941,-1.795696275663717,1.860708278230088,3.656404553893806,34.8,26.3,30.98,91.28,34.45,0,18.62,-996,6.2,0.22,0.5549000000000001
0.0727306081,-0.5848164446017701,1.876940133451328,2.461756578053098,40.39,27.82,33.63,85.36,30.9,0,21.66,5.35,10.9,0.4,0.5436
0.06562502899999999,-0.9490092921238932,1.893712941796461,2.842722233920354,45.72,23.46,32.1,91.45,30.41,0,14.95,5,8.97,0.1,0.5323
0.7069948748999999,-1.671979802654867,1.960611855132744,3.632591657787611,57.87,26.3,40,77.75,22.92,0,20.28,6.55,11.53,0.02,0.521
1.9484184136,-1.707558249823009,3.047612572831857,4.755170822654868,72.72,25.89,50.42,53.19,15.7,0,21.39,8.77,18.62,0,0.683
3.0464725,-3.337984529203541,3.239716922920353,6.577701452123896,57.56,33.75,47.39,50,19.35,0,27.82,16.7,18.89,0,0.6804666666666667
1.4717504596,-3.205119536283185,2.620090224159292,5.82520976044248,52.68,27.67,40.26,62.75,24.82,0,18.22,10.29,14.17,0,0.6779333333333334
1.558308078,-3.296528633628319,3.266848943362833,6.563377576991151,60.42,33.11,44.51,74.54,18.24,0,27.58,6.43,13.88,0,0.6754
0.4368092969999998,-0.749553511061947,3.825909070088496,4.575462581150443,60.98,37.7,49.02,99.06,15.66,0,30.97,14.54,5.73,0.01,0.6728666666666667
2.50968379,-3.271341122123895,4.289074226283185,7.560415348407082,61.79,37.18,49.25,56.93,15.51,0,27.99,15.82,14.48,0,0.6703333333333333
1.784024297,-3.730828388495576,3.355067745796462,7.085896134292035,55.49,25.39,40.47,62.49,24.56,0,16.8,7.58,16.72,0,0.6678000000000001
2.794701266999999,-3.015365208849558,3.627104341842478,6.642469550692036,64.65,26.43,44.74,48.2,19.46,0,20.15,9.12,19.92,0,0.6652666666666667
2.7933815,-2.423997923893806,4.345771893053098,6.769769816946904,70.83,32.52,51.22,45.4,13.33,0,25.54,11.2,20.59,0,0.6627333333333334
2.5919526,-1.614462084955751,5.129695790044249,6.744157875,77.45,38.73,55.83,59,6.91,0,31.99,13.24,15.94,0.01,0.6602
1.39898003,-1.733880982300885,4.621085896619467,6.354966878920354,56.88,34.84,48.59,84.02,19.14,0,35.14,14.13,6.66,0.03,0.6576666666666667
2.457848680000001,-2.088708746017699,5.039400931327434,7.128109677345132,64.54,28.42,45.74,71.67,18.52,0,23.62,6.44,20.14,0,0.6551333333333333
2.911915980000001,-1.895438516814158,5.185024146796461,7.08046266361062,66.7,31.63,48.9,53.3,15.84,0,24.55,13.68,20.91,0,0.6526000000000001
3.0537944,-2.232173628318585,5.823619603088495,8.055793231407083,71.28,37.88,55.01,49.64,10.42,0,30.88,16.2,18.12,0,0.6500666666666667
2.819478999999999,-1.576828672566372,6.884581839292036,8.461410511858407,74.66,52.95,61.66,67.49,1.19,0,-996,23.56,15.97,0,0.6475333333333333
4.269331999999999,-0.6308836725663718,8.409317328318584,9.040201000884958,82.27,60.01,68.58,63.05,0,6.14,-996,23.61,20,0,0.645
1.514301049999999,-0.9512112424778767,6.083821417205309,7.035032659683186,60.82,46.53,51.81,80.11,11.33,0,39.93,11.11,7.01,0,0.669
0.84014386,0.0786803153097344,5.679281355132743,5.600601039823009,69.76,48.63,54.08,93.46,5.8,0,44.58,7.46,4.37,0.08,0.6930000000000001
1.559248245,0.1658257566371678,6.057160344955752,5.891334588318585,70.84,49.84,59.34,91.2,4.66,0,46.86,11.68,5.34,0.05,0.7170000000000001
5.134301481,-4.425061348672566,4.990351818584072,9.415413167256638,68.07,49.5,58.56,55.87,6.22,0,45.1,15.6,19.78,0.32,0.741
4.145805780000001,-5.543559501769913,4.430242139734513,9.973801641504426,66.94,38.57,52.45,57.14,12.25,0,33.04,11.79,21.94,0,0.765
5.24529893,-8.7022156460177,3.491982331327434,12.19419797734513,76.24,34.23,56.72,51.54,9.76,0,29.99,9.47,27.34,0,0.758
1.7696499327,-0.2936397663716818,3.052599630530974,3.346239396902655,73.56,51.13,61.17,77.51,2.65,0,-996,8.78,28.85,0,0.177
4.087327670000001,-0.4102955171681409,4.221358219115046,4.631653736283187,71.37,37.43,53.07,61.11,10.6,0,32.26,6.58,18.27,0.01,0.299
4.088578159999999,-1.112940549557523,4.031112926548674,5.144053476106196,77.86,38.08,56.86,58.27,7.03,0,33.59,8.98,17.84,0,0.337
3.811262109999999,-0.9490673469026544,4.18216841681416,5.131235763716814,74.41,41.24,57.93,61.65,7.17,0,35.47,12.55,17.04,0,0.375
3.71209891,-1.342365642477876,4.78289187079646,6.125257513274337,79.5,54.34,65.84,65.96,0,1.92,-996,17.44,16.54,0,0.413
3.912936510000001,-1.801354985840706,3.74294042004425,5.544295405884957,71.78,44.92,60.43,69.28,6.65,0,42.68,10.63,14.71,0,0.451
4.94028084,-2.956295667345132,3.863281562123896,6.819577229469028,72.3,39.66,54.41,68.87,9.02,0,36.14,5.12,16.51,0,0.489
5.43341482,-1.61460341681416,4.466523767256638,6.081127184070795,79.34,45.38,62.09,74.41,2.64,0,42.53,9.43,10.73,0.11,0.5068
5.579703899999998,-3.684001882300883,4.364407607495576,8.04840948979646,85.26,63.46,73,70.99,0,9.36,-996,17.9,15.52,0,0.5246
4.739815540000001,-2.900049284070795,4.181798779646019,7.081848063716813,77.63,48.31,66.7,75.77,2.03,0,48.36,13.85,13.55,0,0.5424
4.157465339999999,-4.459909436283186,3.775795619734513,8.235705056017702,73.87,43.33,58.99,74.62,6.4,0,42.35,7.02,15.45,0,0.5602
3.228289950000001,-3.804005676106192,3.973415369495576,7.777421045601771,81.28,55.24,68.6,78.59,0,3.26,-996,19.02,11.07,0.23,0.5780000000000001
2.422862700000002,-2.349168140707967,3.371308407079646,5.72047654778761,62.33,52.39,56.9,75.64,7.64,0,-996,16.99,4.75,0.13,0.5958
4.933838590000001,-4.692915661061947,4.05317591681416,8.746091577876106,67.14,51.48,58.09,37.33,5.69,0,-996,27.07,15.73,0,0.6136
4.416785430000003,-5.353172442477877,3.260979540000001,8.614151982477878,66.18,38.87,52.4,40.4,12.47,0,33.78,18.51,16.47,0,0.6314
3.227922759999999,-4.71698338938053,3.000216173097345,7.717199562477878,74.25,32.6,51.03,59.88,11.58,0,28.93,5.92,15.87,0,0.6492
2.683963259999999,-5.61346658761062,3.080417001769912,8.693883589380533,62.82,39.68,50.36,72.62,13.75,0,36.4,11.36,15.03,0,0.667
1.473764879999999,-2.945701648672566,4.352564410884958,7.298266059557524,75.02,33.37,53.01,60.78,10.8,0,30.49,4.92,11.91,0,0.858
1.72346576,-3.157805978761062,4.334712370725665,7.492518349486724,71.94,34.02,50.01,67.5,12.02,0,28.03,6.47,12.22,0,0.9810000000000001
1.65773145,-2.986102991150441,4.653859797876108,7.63996278902655,78.85,38.31,57.18,52.9,6.42,0,35.02,8.91,11.89,0,1.104
1.577835870000001,-2.058307393539823,4.764765298938053,6.823072692477877,75.97,45.03,56.57,64.1,4.5,0,40.7,6.97,9.61,0,1.016666666666667
1.10106703,0.2019160425663718,4.177244262663717,3.975328220097346,53.92,43.58,48.79,74.84,16.25,0,38.21,7.77,5.17,0,0.9293333333333333
1.65508593,-2.737973822654868,4.898049286460179,7.636023109115044,78.96,42.32,57.12,62.4,4.36,0,36.96,15.04,11.19,0,0.842
0.8871026429999999,-0.8954503884955747,3.090994930353982,3.986445318849558,52.74,13.91,33.5,67.59,31.68,0,8.81,8.69,12.05,0.1,1.027
0.6425449049999999,-0.3695806353982307,2.97265641722124,3.342237052619468,67.08,22.31,45.41,48.65,20.3,0,14.6,9.41,-996,0,0.605
0.4234289809999999,-1.812457146902655,2.244470804601771,4.056927951504425,40.56,25.24,31.82,52.58,32.1,0,12.78,14.52,12.04,0,0.6026
0.286526679,0.06180985752212397,2.062799789734513,2.00098993221239,32.66,20.93,26.72,51.78,38.21,0,11.46,6.63,4.51,0,0.6002
0.4248325593000001,-0.8347126961946902,1.948691186920354,2.783403883115044,38,17.35,28.55,85.6,37.33,0,8.23,7.79,7.53,0.06,0.5978
0.6584837980000002,-0.9118255324778759,2.190466857823008,3.102292390300884,52.99,19.43,33.94,62.27,28.79,0,9.12,8.77,14.25,0,0.5953999999999999
0.6926411112,-0.01456761823008824,2.650335230986726,2.664902849216815,68.41,22.42,43.84,39.39,19.59,0,14.02,10.8,14.73,0,0.593
0.41898019383,-0.3113548798778762,2.380758820343363,2.69211370022124,64.83,21.96,40.73,42.58,21.6,0,12.95,5.97,14.84,0,0.5881
0.471431296372,0.1305341044247789,2.861976281766371,2.731442177341593,71.51,24.68,49.32,48.49,16.9,0,18.11,10.19,14.18,0,0.5831999999999999
0.3262797050000001,0.007103556637168183,2.948486886477876,2.941383329840708,64.44,32.83,51.52,78.82,16.37,0,20.78,16.31,7.05,0,0.5783
0.371934635,0.2251168630088495,2.276749044159293,2.051632181150442,32.73,15.1,22.51,90.34,41.09,0,17.26,-996,1.9,0,0.5734
0.4987534470000002,1.433398362212389,1.933441109761062,0.5000427475486725,16.11,11.48,13.37,83.9,51.21,0,-996,-996,5.68,0,0.5685
0.2334454006,1.339856893274336,2.273897315150442,0.9340404218761063,32.25,3.06,19.66,69.08,47.35,0,-996,-996,15.86,0.11,0.5636
0.8797874590000001,0.7665335553982304,2.637924891371683,1.871391335973452,42.33,11.71,29.32,63.25,37.98,0,-996,-996,16.03,0.03,0.5587
